index,fold
224887,2
224889,1
224890,1
224891,0
224903,1
224904,1
224906,0
224907,2
224910,2
224913,1
224914,2
224918,1
224919,1
224920,2
224925,2
224936,1
224956,1
224958,2
224959,0
224962,1
224980,0
224994,2
224999,1
225005,2
225006,2
225019,0
225033,2
225047,0
225050,1
225070,2
225085,1
225097,1
225099,1
225104,1
225113,1
225116,2
225127,2
225132,0
225149,1
225153,2
225154,0
225155,0
225171,1
225180,2
225192,0
225200,1
225211,1
225213,0
225225,1
225228,1
225232,1
225238,2
225243,2
225244,2
225246,1
225256,0
225285,1
225287,0
225289,2
225291,1
225292,2
225297,1
225309,0
225320,2
225322,2
225323,2
225324,2
225326,0
225330,0
225334,1
225335,1
225343,0
225344,1
225345,1
225357,2
225379,1
225380,2
225391,2
225396,2
225398,0
225401,2
225415,0
225420,2
225423,1
225429,2
225437,1
225442,2
225451,0
225453,1
225454,1
225458,0
225468,1
225472,0
225480,2
225483,0
225487,1
225498,0
225503,0
225505,1
225508,1
225511,1
225512,0
225515,0
225516,1
225525,0
225529,2
225531,0
225544,2
225555,0
225559,1
225564,2
225567,0
225568,0
225570,2
225573,1
225577,1
225588,1
225598,0
225611,2
225624,0
225627,1
225637,0
225638,2
225641,0
225647,2
225656,0
225660,1
225673,1
225689,2
225702,1
225703,0
225707,2
225728,2
225743,2
225758,1
225759,2
225761,1
225763,2
225798,2
225805,0
225814,2
225816,0
225818,0
225819,1
225821,2
225823,0
225860,0
225862,0
225864,0
225865,2
225870,1
225876,0
225879,0
225892,0
225898,2
225911,1
225916,2
225922,1
225926,2
225931,1
225935,1
225942,1
225952,1
225954,2
225958,2
225968,0
225969,2
225973,2
225982,2
225984,0
225988,1
225989,2
226002,1
226008,0
226025,1
226039,2
226041,0
226043,2
226046,2
226057,0
226060,2
226070,1
226082,0
226093,1
226095,2
226107,0
226111,1
226117,2
226140,1
226155,2
226170,1
226171,0
226182,2
226189,0
226200,0
226203,0
226208,0
226211,0
226218,1
226228,0
226229,2
226237,0
226243,1
226244,0
226257,2
226259,1
226261,2
226269,1
226272,2
226274,0
226279,1
226286,0
226300,0
226302,1
226314,1
226318,1
226336,2
226338,1
226339,1
226358,2
226365,2
226367,0
226368,1
226376,0
226379,1
226383,0
226387,0
226400,0
226402,1
226406,0
226420,2
226421,1
226428,1
226447,2
226454,0
226455,2
226463,0
226477,1
226482,2
226485,1
226488,0
226491,1
226492,1
226495,2
226496,0
226509,1
226518,2
226524,0
226534,2
226537,0
226546,2
226551,1
226553,1
226557,0
226566,2
226574,0
226589,1
226590,0
226602,0
226605,1
226608,1
226616,2
226620,0
226621,2
226627,1
226635,1
226641,2
226643,2
226644,1
226650,1
226651,2
226652,0
226673,0
226675,0
226677,1
226683,1
226700,0
226701,0
226706,0
226710,1
226718,0
226730,0
226733,0
226742,2
226748,1
226751,1
226755,0
226766,1
226767,0
226769,1
226770,0
226772,0
226778,1
226779,1
226783,1
226785,2
226789,2
226792,0
226793,1
226794,0
226795,2
226805,0
226806,1
226822,1
226834,2
226844,1
226845,0
226864,1
226882,0
226893,2
226895,0
226901,1
226914,2
226919,0
226920,1
226930,2
226942,2
226948,2
226960,2
226962,0
226967,2
226972,0
226980,0
226984,1
226986,2
227001,0
227004,0
227013,2
227019,0
227025,2
227066,2
227069,0
227077,2
227086,1
227094,0
227106,0
227120,1
227125,0
227143,0
227145,2
227152,2
227154,1
227156,1
227160,1
227162,1
227168,0
227170,2
227173,0
227174,0
227181,0
227190,2
227192,2
227203,2
227217,2
227248,1
227252,0
227257,1
227272,1
227274,0
227285,1
227299,2
227302,2
227307,0
227312,1
227315,2
227321,0
227327,2
227334,0
227339,1
227341,0
227349,0
227355,1
227356,2
227357,2
227368,0
227369,1
227384,0
227385,0
227389,2
227403,1
227412,1
227415,2
227424,0
227427,1
227431,2
227445,2
227456,1
227475,2
227489,2
227491,0
227492,2
227511,0
227515,0
227520,1
227522,1
227524,2
227549,0
227574,1
227583,0
227586,0
227591,1
227593,2
227605,2
227632,0
227638,0
227640,1
227641,0
227649,2
227651,1
227659,0
227661,0
227666,0
227676,1
227680,2
227688,0
227692,2
227693,1
227699,2
227711,0
227719,0
227725,1
227728,2
227736,0
227738,1
227739,2
227743,1
227752,1
227753,2
227763,1
227769,1
227772,0
227780,0
227785,1
227793,1
227794,1
227797,2
227799,1
227802,0
227808,0
227811,1
227813,2
227814,2
227815,2
227817,2
227820,2
227824,1
227826,2
227831,2
227841,1
227847,1
227848,1
227854,2
227866,1
227870,2
227886,1
227896,2
227901,2
227904,0
227907,1
227914,0
227920,1
227924,2
227926,1
227930,1
227933,2
227934,2
227940,2
227952,1
227959,1
227961,2
227963,0
227964,0
227969,1
227991,0
228002,1
228009,2
228012,0
228021,2
228026,2
228031,0
228032,2
228039,0
228042,1
228062,2
228066,0
228068,0
228075,2
228077,1
228084,0
228087,2
228106,1
228107,2
228108,0
228113,1
228118,1
228123,2
228131,2
228133,2
228148,1
228156,2
228162,0
228164,1
228169,2
228189,1
228197,2
228199,0
228200,2
228201,2
228202,2
228211,2
228219,2
228222,0
228229,2
228232,2
228235,0
228236,1
228239,0
228245,1
228265,2
228270,1
228278,0
228282,1
228283,1
228287,2
228288,1
228289,0
228291,1
228296,0
228300,0
228303,2
228305,1
228318,2
228320,2
228326,0
228328,0
228332,1
228335,0
228358,2
228359,0
228360,1
228361,2
228362,1
228369,0
228373,0
228382,0
228392,0
228397,1
228404,1
228408,0
228445,1
228447,0
228449,0
228454,1
228456,0
228458,0
228477,0
228479,1
228487,0
228496,0
228503,1
228508,1
228513,0
228518,0
228519,0
228522,2
228525,0
228526,2
228529,1
228532,0
228539,1
228548,2
228550,2
228552,0
228554,1
228556,0
228567,1
228572,0
228573,0
228575,1
228587,1
228589,0
228599,0
228601,2
228608,1
228611,1
228614,0
228627,0
228632,2
228641,0
228643,1
228648,2
228657,0
228658,2
228661,0
228672,2
228673,0
228675,0
228680,0
228693,2
228697,2
228701,1
228702,1
228704,0
228708,2
228720,1
228730,2
228739,2
228740,0
228744,0
228752,0
228763,1
228765,2
228782,1
228786,2
228790,0
228791,0
228797,1
228798,2
228814,0
228817,2
228818,0
228826,2
228827,2
228829,2
228836,0
228837,2
228840,0
228848,0
228867,2
228868,1
228875,1
228885,0
228888,0
228895,1
228896,0
228900,0
228905,2
228908,2
228910,1
228920,1
228941,1
228951,0
228952,2
228976,1
228981,2
228983,2
228990,2
228992,1
228997,0
229001,1
229007,0
229019,1
229027,2
229029,0
229033,2
229035,1
229042,0
229045,2
229047,2
229065,0
229068,1
229075,1
229081,2
229089,2
229099,2
229102,1
229110,2
229117,2
229121,0
229125,0
229128,0
229131,2
229137,1
229143,1
229149,1
229150,1
229152,2
229154,2
229155,0
229159,1
229165,2
229174,2
229177,0
229185,2
229206,0
229213,1
229223,1
229226,2
229254,1
229265,0
229269,2
229278,2
229279,0
229290,1
229298,2
229300,1
229336,0
229339,2
229342,1
229364,2
229369,0
229370,1
229375,1
229380,2
229397,2
229401,2
229407,0
229418,0
229420,2
229422,1
229425,0
229430,1
229437,0
229446,2
229456,0
229465,1
229492,1
229493,0
229495,2
229497,0
229515,2
229520,0
229522,2
229545,1
229565,0
229571,2
229576,2
229577,2
229581,1
229584,0
229585,1
229591,0
229596,1
229600,1
229601,2
229609,2
229612,1
229615,1
229618,1
229623,1
229626,0
229629,1
229636,0
229654,1
229659,2
229667,2
229679,2
229688,1
229690,0
229691,2
229692,2
229694,1
229699,1
229702,2
229705,2
229712,2
229713,2
229715,2
229719,2
229720,2
229726,0
229730,1
229731,0
229740,1
229741,1
229747,1
229751,1
229757,0
229764,1
229768,0
229791,2
229801,1
229802,1
229808,2
229809,2
229810,0
229813,1
229815,1
229819,0
229820,2
229823,1
229824,0
229830,2
229831,0
229845,1
229857,2
229865,2
229867,2
229879,0
229880,2
229882,1
229885,0
229897,2
229913,2
229920,0
229921,2
229940,2
229948,2
229949,2
229954,0
229980,1
229981,2
229982,2
230008,0
230014,2
230015,0
230020,2
230021,0
230023,1
230026,0
230033,0
230041,0
230053,1
230054,2
230057,1
230062,1
230063,1
230090,2
230092,1
230105,1
230108,2
230109,1
230115,2
230118,2
230119,1
230121,2
230122,2
230123,2
230147,1
230156,2
230160,1
230165,0
230171,1
230183,1
230185,2
230189,0
230190,0
230192,1
230197,0
230199,1
230206,0
230222,2
230224,1
230233,2
230243,0
230244,1
230248,1
230256,1
230259,0
230262,2
230271,1
230275,0
230288,2
230292,1
230308,2
230319,2
230331,0
230337,1
230341,1
230355,1
230364,1
230365,0
230369,1
230370,2
230380,0
230385,2
230386,0
230394,0
230397,1
230424,1
230427,1
230430,0
230435,1
230443,1
230452,2
230478,1
230485,1
230489,2
230496,1
230507,0
230525,1
230536,1
230538,0
230539,1
230544,2
230548,0
230549,1
230559,2
230561,2
230566,2
230568,2
230579,0
230600,2
230604,1
230616,1
230622,0
230630,2
230634,2
230641,1
230646,0
230664,2
230668,0
230696,0
230699,1
230708,0
230719,0
230726,2
230732,0
230743,2
230768,1
230785,0
230789,0
230799,1
230808,2
230822,2
230823,0
230835,1
230851,0
230864,1
230867,0
230874,0
230884,2
230889,1
230894,1
230897,1
230912,1
230915,0
230918,0
230920,2
230921,0
230925,0
230930,2
230933,1
230943,2
230955,1
230956,0
230959,2
230966,1
230972,2
230978,2
230993,0
230994,0
231001,1
231003,1
231006,0
231023,0
231027,0
231039,1
231041,1
231055,1
231070,1
231071,0
231079,0
231087,2
231098,1
231101,0
231105,1
231114,0
231116,1
231117,1
231123,2
231124,2
231133,0
231135,0
231136,0
231138,2
231141,0
231153,0
231157,1
231172,1
231179,1
231182,2
231183,2
231191,1
231194,0
231204,2
231208,2
231212,1
231241,0
231249,1
231251,2
231254,0
231265,1
231282,2
231283,0
231291,0
231292,0
231303,1
231306,2
231307,0
231308,0
231311,1
231319,2
231323,0
231331,0
231338,2
231344,0
231348,2
231364,2
231365,0
231366,2
231383,2
231390,2
231393,1
231394,2
231397,1
231402,2
231403,2
231407,2
231411,0
231419,0
231421,2
231424,2
231430,0
231441,1
231449,1
231450,1
231458,2
231466,1
231467,0
231469,2
231470,2
231482,1
231494,0
231496,1
231504,0
231529,1
231531,0
231534,0
231544,2
231546,1
231566,1
231570,0
231574,2
231575,0
231589,0
231591,1
231593,1
231597,2
231598,0
231608,0
231609,2
231617,1
231621,1
231635,1
231644,1
231648,0
231656,2
231668,1
231669,2
231693,0
231723,0
231743,0
231747,2
231752,2
231763,1
231781,1
231784,2
231785,0
231806,1
231809,0
231825,2
231851,0
231859,0
231861,0
231864,0
231865,2
231873,0
231879,0
231882,2
231895,1
231897,1
231898,1
231899,1
231901,0
231902,1
231903,1
231908,2
231927,1
231931,1
231933,0
231939,0
231968,2
231978,2
232001,0
232005,0
232023,2
232030,1
232035,2
232042,0
232047,1
232050,1
232057,2
232071,2
232072,1
232073,2
232085,2
232089,0
232092,2
232105,2
232112,0
232115,2
232133,1
232137,1
232155,2
232156,0
232157,0
232159,1
232165,0
232168,1
232181,0
232184,1
232185,0
232189,1
232198,1
232224,2
232231,0
232235,2
232240,0
232252,2
232268,0
232282,1
232283,2
232297,2
232299,0
232300,0
232311,0
232323,2
232325,0
232338,0
232339,0
232345,0
232346,1
232347,0
232351,1
232352,2
232354,2
232359,1
232374,1
232376,2
232393,0
232395,0
232396,0
232401,0
232403,1
232414,2
232417,1
232419,2
232425,1
232446,1
232450,0
232462,2
232476,1
232487,2
232497,0
232502,0
232510,0
232521,0
232522,1
232526,1
232533,1
232550,2
232557,0
232563,0
232565,2
232574,1
232577,1
232584,2
232597,0
232608,1
232618,2
232620,1
232623,1
232626,1
232630,1
232632,0
232639,2
232651,1
232654,0
232659,1
232661,2
232671,2
232681,2
232692,0
232693,2
232698,0
232711,2
232720,1
232722,2
232723,1
232738,2
232739,2
232741,1
232749,2
232753,1
232754,0
232765,2
232766,1
232772,1
232777,1
232782,1
232789,0
232797,0
232805,1
232811,0
232812,1
232838,1
232840,2
232842,0
232858,2
232868,2
232876,1
232881,1
232884,1
232892,1
232902,1
232903,0
232906,1
232907,1
232909,1
232934,2
232936,2
232942,0
232950,2
232954,2
232964,0
232972,1
232973,1
232977,2
232986,0
232991,2
232992,0
233005,2
233015,1
233016,1
233023,0
233029,2
233035,2
233036,2
233038,0
233041,1
233049,2
233055,1
233058,1
233059,1
233060,1
233068,2
233081,2
233084,1
233091,1
233096,0
233104,1
233124,2
233125,2
233137,0
233143,0
233146,2
233153,1
233160,2
233164,1
233171,1
233177,1
233178,2
233183,2
233188,2
233194,0
233198,2
233203,0
233207,0
233217,2
233218,2
233224,2
233225,2
233229,2
233241,1
233242,1
233244,1
233247,1
233257,0
233265,0
233266,2
233277,2
233281,1
233282,2
233283,0
233287,2
233304,1
233308,0
233316,0
233337,1
233371,2
233377,1
233384,0
233395,2
233406,2
233419,2
233438,0
233445,0
233446,1
233448,2
233474,0
233491,0
233492,2
233497,2
233503,0
233504,2
233513,2
233522,1
233532,0
233535,1
233551,2
233579,0
233582,1
233586,1
233589,0
233592,1
233593,2
233605,0
233608,2
233617,0
233619,0
233634,1
233640,2
233642,1
233647,0
233662,1
233676,0
233682,0
233697,1
233708,0
233715,0
233719,1
233722,1
233723,0
233724,2
233725,2
233726,0
233730,1
233731,2
233745,1
233746,0
233750,2
233760,2
233772,1
233795,2
233801,2
233816,2
233818,0
233820,0
233831,1
233836,0
233843,0
233853,0
233866,1
233881,1
233894,0
233905,2
233912,2
233919,2
233927,0
233933,0
233944,1
233954,2
233959,1
233964,2
233968,2
233986,2
233997,1
233998,0
234001,2
234032,2
234038,1
234047,0
234049,1
234050,0
234055,1
234056,2
234065,1
234067,1
234084,0
234092,2
234096,2
234097,0
234099,0
234104,0
234119,2
234123,1
234128,2
234131,0
234135,2
234140,0
234147,0
234149,1
234154,1
234159,2
234161,0
234166,1
234172,2
234182,2
234185,1
234189,1
234203,0
234209,2
234216,0
234224,0
234225,2
234227,1
234230,1
234233,1
234240,0
234248,2
234253,2
234267,2
234274,1
234280,1
234284,2
234292,2
234293,2
234297,0
234299,1
234303,2
234304,0
234307,0
234311,0
234313,1
234315,0
234345,2
234357,1
234367,0
234369,1
234382,0
234388,1
234390,1
234394,2
234397,2
234399,1
234403,0
234411,0
234415,0
234418,2
234428,2
234430,1
234436,1
234449,2
234458,2
234461,2
234462,2
234468,0
234480,0
234486,1
234494,1
234497,1
234504,0
234510,2
234529,2
234535,2
234539,1
234556,2
234568,1
234575,2
234584,0
234585,0
234589,2
234595,2
234607,1
234618,0
234621,0
234625,0
234636,0
234642,2
234645,1
234648,1
234656,0
234669,1
234670,1
234671,0
234680,0
234684,1
234698,0
234703,0
234704,2
234712,0
234721,2
234727,1
234729,1
234737,2
234740,2
234742,2
234748,2
234753,2
234756,1
234765,2
234786,2
234792,0
234802,0
234803,1
234834,1
234842,2
234851,0
234858,0
234873,1
234883,1
234893,2
234900,1
234904,0
234906,1
234908,2
234933,0
234935,1
234936,0
234950,2
234952,1
234962,0
234970,0
234977,1
234981,1
234982,2
234990,1
235012,1
235022,2
235032,2
235035,1
235036,2
235050,2
235051,2
235063,0
235070,0
235071,0
235075,0
235085,2
235098,2
235100,1
235109,0
235115,1
235119,1
235160,1
235177,2
235179,0
235194,2
235205,2
235212,0
235217,0
235220,1
235222,0
235242,0
235246,2
235248,2
235249,0
235252,2
235267,1
235269,2
235285,0
235311,2
235336,1
235338,2
235343,0
235350,2
235362,1
235364,0
235365,1
235389,1
235390,2
235395,2
235407,1
235411,2
235413,1
235426,0
235432,1
235443,1
235445,2
235458,2
235459,1
235460,0
235467,0
235472,2
235473,1
235486,2
235500,2
235501,1
235504,1
235516,0
235523,2
235529,2
235532,1
235533,2
235543,0
235549,1
235555,1
235557,2
235560,0
235584,1
235595,2
235596,2
235599,2
235605,1
235612,2
235614,1
235618,0
235627,1
235628,1
235661,2
235667,0
235675,0
235678,2
235686,1
235692,1
235706,1
235714,2
235731,1
235733,2
235736,2
235740,1
235752,0
235753,0
235761,0
235768,0
235774,0
235779,0
235783,1
235786,0
235787,1
235793,0
235798,2
235802,0
235811,0
235812,2
235817,0
235819,2
235823,2
235830,0
235835,1
235837,1
235847,0
235849,2
235852,0
235858,0
235877,0
235878,0
235883,2
235884,2
235886,0
235896,1
235905,2
235909,2
235910,2
235912,0
235914,0
235938,0
235945,0
235954,1
235959,2
235972,2
235979,2
235980,1
235985,0
236000,2
236003,1
236016,1
236024,1
236030,0
236034,2
236036,0
236043,1
236045,0
236065,2
236066,2
236071,2
236073,0
236076,2
236078,2
236083,2
236086,0
236087,1
236099,2
236100,1
236105,0
236116,0
236117,0
236131,0
236135,1
236136,1
236141,2
236148,1
236149,0
236150,2
236157,2
236160,1
236163,2
236169,2
236181,1
236182,0
236217,2
236223,1
236224,0
236228,2
236234,1
236235,1
236246,2
236256,2
236261,2
236267,1
236271,1
236281,2
236282,0
236301,2
236302,1
236303,0
236306,2
236308,0
236310,1
236311,1
236315,0
236316,0
236325,2
236328,1
236332,1
236340,1
236363,0
236366,2
236368,0
236375,0
236379,0
236393,0
236403,0
236411,2
236421,2
236432,2
236434,2
236443,0
236444,2
236452,0
236453,1
236456,0
236461,2
236465,0
236467,0
236468,2
236469,0
236478,1
236482,2
236484,2
236486,2
236505,0
236507,0
236521,0
236530,2
236536,0
236545,1
236552,0
236553,2
236557,1
236559,1
236561,2
236565,1
236567,2
236606,1
236618,0
236630,0
236633,1
236636,2
236638,1
236650,0
236652,1
236656,2
236663,1
236669,2
236677,2
236680,0
236683,0
236686,1
236699,2
236708,1
236713,0
236722,1
236731,2
236733,2
236746,2
236749,1
236751,0
236753,1
236756,1
236791,2
236804,2
236805,0
236806,0
236810,1
236824,1
236836,0
236844,1
236848,2
236852,1
236855,1
236858,1
236869,2
236870,2
236874,2
236908,0
236916,1
236928,2
236938,2
236943,0
236946,1
236948,2
236949,0
236952,0
236954,2
236964,0
236970,0
236971,0
236977,0
236978,1
236989,2
236995,2
237003,1
237010,1
237022,1
237028,1
237046,0
237047,1
237050,0
237074,1
237075,1
237085,0
237086,2
237088,1
237089,1
237099,1
237109,2
237115,2
237121,1
237128,2
237131,0
237139,1
237149,2
237185,1
237190,1
237191,0
237195,0
237198,0
237199,0
237207,0
237209,0
237216,0
237218,2
237219,1
237221,1
237231,2
237241,1
237249,2
237278,2
237279,0
237283,2
237285,0
237294,1
237303,0
237306,0
237312,0
237316,2
237318,2
237321,0
237322,1
237323,1
237324,2
237331,1
237334,1
237335,0
237341,2
237347,2
237350,2
237351,1
237354,2
237362,1
237363,1
237382,1
237393,0
237397,1
237401,2
237413,0
237423,1
237426,0
237430,1
237432,1
237439,0
237446,0
237452,0
237457,1
237462,2
237464,0
237466,1
237471,2
237472,1
237483,1
237489,0
237504,2
237507,1
237508,2
237516,0
237523,0
237532,1
237534,2
237535,0
237538,1
237558,0
237594,0
237599,0
237602,0
237604,0
237613,1
237618,0
237627,0
237632,1
237653,1
237657,0
237659,1
237664,0
237666,2
237668,1
237672,0
237673,0
237681,2
237690,1
237691,2
237712,0
237717,0
237718,2
237720,0
237721,1
237745,1
237751,1
237762,1
237763,1
237772,0
237775,2
237794,2
237809,0
237839,2
237842,2
237846,1
237847,1
237850,2
237859,0
237864,0
237879,0
237895,2
237899,1
237913,1
237916,2
237920,1
237921,0
237923,1
237935,2
237936,0
237937,2
237938,2
237945,0
237952,2
237955,1
237964,1
237966,0
237996,2
238001,1
238006,0
238040,1
238047,2
238052,1
238055,2
238064,0
238070,0
238078,0
238084,0
238086,1
238094,1
238101,1
238117,1
238126,1
238127,2
238129,2
238139,2
238142,2
238148,0
238162,2
238175,2
238186,2
238193,0
238195,2
238196,2
238197,1
238205,0
238214,2
238222,0
238223,0
238227,2
238239,0
238244,2
238267,2
238271,2
238282,0
238284,2
238304,2
238315,0
238318,0
238323,2
238339,0
238343,2
238344,0
238349,1
238350,0
238361,0
238372,2
238391,1
238399,0
238410,1
238413,1
238415,0
238429,2
238438,0
238440,2
238452,1
238460,1
238465,0
238466,1
238475,0
238489,0
238499,1
238505,2
238508,2
238530,2
238538,2
238545,0
238547,0
238549,0
238556,1
238559,1
238562,2
238569,0
238579,0
238588,1
238590,2
238591,1
238596,1
238606,1
238607,2
238619,2
238621,1
238625,2
238630,0
238641,1
238645,1
238646,1
238664,2
238668,0
238671,1
238673,1
238682,0
238684,0
238689,0
238706,2
238707,2
238710,0
238714,0
238753,1
238779,0
238785,0
238787,2
238791,0
238804,2
238809,0
238810,2
238815,2
238817,2
238818,1
238859,2
238860,0
238863,2
238871,2
238872,1
238876,1
238877,0
238881,1
238882,1
238884,2
238885,1
238901,2
238911,0
238919,2
238921,1
238924,0
238925,2
238926,2
238937,1
238939,2
238943,2
238948,1
238949,2
238952,2
238979,0
238981,2
238988,1
238989,2
239002,0
239036,0
239038,0
239058,1
239080,1
239100,0
239110,2
239118,2
239121,2
239125,1
239139,1
239142,0
239154,1
239158,2
239159,2
239174,1
239176,1
239177,1
239178,0
239192,0
239214,2
239218,2
239222,0
239229,2
239231,0
239240,2
239264,0
239265,1
239266,1
239278,1
239279,2
239285,2
239291,2
239299,0
239305,2
239315,2
239317,0
239319,1
239331,1
239338,0
239349,2
239350,1
239351,1
239353,1
239357,1
239360,0
239367,0
239376,2
239389,2
239395,0
239400,1
239405,1
239407,2
239411,0
239414,1
239416,0
239421,1
239423,0
239428,2
239432,1
239435,2
239436,0
239437,1
239439,1
239441,2
239443,1
239450,2
239459,2
239460,1
239461,0
239462,2
239464,2
239475,0
239477,1
239496,2
239498,2
239505,2
239515,0
239524,0
239531,1
239548,1
239551,0
239571,1
239575,1
239579,1
239593,2
239605,2
239607,1
239615,1
239624,1
239638,2
239646,1
239661,2
239668,2
239673,0
239678,1
239680,2
239693,2
239699,1
239700,0
239704,0
239705,2
